csv_line,id,type,score,chinese,requirement,status,chinese_vs_requirement,requirement_vs_code,code_refs,recommendation
391,QUARTZ_STAIRS,block,1,石英楼梯,,consistent,中文显示“石英楼梯”与 ID（Material.QUARTZ_STAIRS）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.QUARTZ_STAIRS。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
392,RED_NETHER_BRICKS,block,2,红色下界砖块,,consistent,中文显示“红色下界砖块”与 ID（Material.RED_NETHER_BRICKS）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.RED_NETHER_BRICKS。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
393,RESPAWN_ANCHOR,block,2,重生锚,,consistent,中文显示“重生锚”与 ID（Material.RESPAWN_ANCHOR）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.RESPAWN_ANCHOR。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
394,SEA_LANTERN,block,1,海晶灯,,consistent,中文显示“海晶灯”与 ID（Material.SEA_LANTERN）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SEA_LANTERN。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
395,SMALL_DRIPLEAF,block,1,小型垂滴叶,,consistent,中文显示“小型垂滴叶”与 ID（Material.SMALL_DRIPLEAF）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SMALL_DRIPLEAF。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
396,SMOOTH_QUARTZ_SLAB,block,1,平滑石英台阶,,consistent,中文显示“平滑石英台阶”与 ID（Material.SMOOTH_QUARTZ_SLAB）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SMOOTH_QUARTZ_SLAB。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
397,SMOOTH_QUARTZ_STAIRS,block,1,平滑石英楼梯,,consistent,中文显示“平滑石英楼梯”与 ID（Material.SMOOTH_QUARTZ_STAIRS）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SMOOTH_QUARTZ_STAIRS。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
398,SOUL_CAMPFIRE,block,1,灵魂营火,,consistent,中文显示“灵魂营火”与 ID（Material.SOUL_CAMPFIRE）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SOUL_CAMPFIRE。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
399,SOUL_LANTERN,block,1,灵魂灯笼,,consistent,中文显示“灵魂灯笼”与 ID（Material.SOUL_LANTERN）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SOUL_LANTERN。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
400,SOUL_SAND,block,1,灵魂沙,,consistent,中文显示“灵魂沙”与 ID（Material.SOUL_SAND）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SOUL_SAND。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
401,SOUL_SOIL,block,1,灵魂土,,consistent,中文显示“灵魂土”与 ID（Material.SOUL_SOIL）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SOUL_SOIL。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
402,SOUL_TORCH,block,1,灵魂火把,,consistent,中文显示“灵魂火把”与 ID（Material.SOUL_TORCH）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SOUL_TORCH。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
403,TWISTING_VINES,block,1,缠怨藤,,consistent,中文显示“缠怨藤”与 ID（Material.TWISTING_VINES）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.TWISTING_VINES。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
404,WARPED_PLANKS,block,2,诡异木板,,consistent,中文显示“诡异木板”与 ID（Material.WARPED_PLANKS）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.WARPED_PLANKS。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
405,CRAFTER,block,1,合成器,,consistent,中文显示“合成器”与 ID（Material.CRAFTER）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.CRAFTER。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
406,EXPOSED_COPPER_BULB,block,1,斑驳的铜灯,,consistent,中文显示“斑驳的铜灯”与 ID（Material.EXPOSED_COPPER_BULB）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.EXPOSED_COPPER_BULB。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
407,CLOSED_EYEBLOSSOM,block,2,闭合的眼眸花,,consistent,中文显示“闭合的眼眸花”与 ID（Material.CLOSED_EYEBLOSSOM）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.CLOSED_EYEBLOSSOM。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
408,PALE_OAK_PLANKS,block,2,苍白橡木木板,,consistent,中文显示“苍白橡木木板”与 ID（Material.PALE_OAK_PLANKS）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.PALE_OAK_PLANKS。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
409,SHORT_DRY_GRASS,block,1,矮枯草丛,,consistent,中文显示“矮枯草丛”与 ID（Material.SHORT_DRY_GRASS）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SHORT_DRY_GRASS。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
410,TALL_DRY_GRASS,block,1,高枯草丛,,consistent,中文显示“高枯草丛”与 ID（Material.TALL_DRY_GRASS）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.TALL_DRY_GRASS。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
411,CACTUS_FLOWER,block,1,仙人掌花,,consistent,中文显示“仙人掌花”与 ID（Material.CACTUS_FLOWER）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.CACTUS_FLOWER。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
412,EXPOSED_COPPER_CHEST,block,2,斑驳的铜箱子,,consistent,中文显示“斑驳的铜箱子”与 ID（Material.EXPOSED_COPPER_CHEST）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.EXPOSED_COPPER_CHEST。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
413,WAXED_COPPER_GOLEM_STATUE,block,2,涂蜡的铜傀儡像,,consistent,中文显示“涂蜡的铜傀儡像”与 ID（Material.WAXED_COPPER_GOLEM_STATUE）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.WAXED_COPPER_GOLEM_STATUE。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
